country,city,update_time_utc,jams_delay,traffic_index_live,jams_lenght_kms,jams_count,traffic_index_week_ago,update_time_utc_week_ago,travel_time_live_per_10_kms_mins,travel_time_historic_per_10_kms_mins,mins_delay,year
IND,bangalore,2024-11-04 13:16:30.000,1621.5,65.0,198.2,376.0,71.0,2024-10-28 13:16:30.000,35.66543327585981,31.72982489245385,3.93560838340596,2024
GBR,southampton,2025-01-02 23:01:30.001,4.4,3.0,0.2,1.0,3.0,2024-12-26 23:01:30.000,11.539740960917506,11.300252504889404,0.2394884560281003,2025
NLD,tilburg,2024-11-30 01:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-11-23 01:01:30.000,10.194080607898371,9.916114496892003,0.2779661110063696,2024
BEL,namur,2024-10-11 12:46:30.001,8.4,26.0,1.9,3.0,23.0,2024-10-04 12:46:30.000,12.184233389676288,11.801611891175751,0.3826214985005354,2024
POL,krakow,2024-11-09 03:01:30.000,4.0,0.0,0.3,1.0,0.0,2024-11-02 03:01:30.000,12.71200657785415,12.4464210622409,0.2655855156132496,2024
POL,katowice-urban-area,2024-12-30 08:46:30.000,12.2,10.0,3.1,6.0,13.0,2024-12-23 08:46:30.000,10.420548337504822,11.034795839614638,-0.6142475021098157,2024
ZAF,bloemfontein,2024-10-09 15:01:30.001,19.7,22.0,3.7,8.0,23.0,2024-10-02 15:01:30.000,16.445375653610732,15.737755529427009,0.707620124183725,2024
SAU,jeddah,2024-10-17 23:01:30.001,71.1,13.0,10.6,20.0,15.0,2024-10-10 23:01:30.000,11.473517888434523,11.77057689375857,-0.297059005324046,2024
FRA,toulouse,2024-12-28 12:01:11.858,28.9,12.0,2.6,12.0,20.0,2024-12-21 12:01:00.001,12.242044168436983,12.4166182476065,-0.1745740791695151,2024
FRA,paris,2024-11-12 05:46:00.000,595.8,21.0,246.6,138.0,20.0,2024-11-05 05:46:30.000,13.798431178784572,13.224660695658557,0.5737704831260171,2024
USA,baton-rouge,2025-01-08 20:46:02.639,85.5,21.0,12.1,22.0,4.0,2025-01-01 20:46:00.000,12.76680614193081,13.100560841226333,-0.3337546992955236,2025
ESP,cordoba,2025-01-02 23:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-12-26 23:01:30.000,14.548368176954815,14.680008965238736,-0.1316407882839207,2025
DEU,ruhr-region-east,2024-12-18 05:46:00.000,9.3,9.0,1.7,5.0,13.0,2024-12-11 05:46:00.000,9.491801409047532,9.666295349555297,-0.1744939405077641,2024
CZE,prague,2025-01-01 15:46:30.000,31.5,14.0,3.6,8.0,15.0,2024-12-25 15:46:30.000,13.3423158924252,13.907650616206466,-0.5653347237812643,2025
NOR,stavanger,2024-10-29 15:01:00.001,92.9,64.0,21.3,21.0,25.0,2024-10-22 15:01:00.001,20.32448735183541,16.790910590865778,3.5335767609696376,2024
USA,charlotte,2024-12-30 06:01:30.000,3.1,0.0,0.2,1.0,0.0,2024-12-23 06:01:30.000,8.17379668461498,8.25730103562254,-0.0835043510075603,2024
DNK,odense,2025-01-08 09:01:30.001,3.5,16.0,0.3,2.0,3.0,2025-01-01 09:46:30.001,12.852431065336011,12.74835863783043,0.1040724275055833,2025
DEU,hannover,2024-11-12 18:01:16.493,49.7,29.0,8.2,15.0,28.0,2024-11-05 18:01:18.028,13.129258457219263,11.948951054931046,1.1803074022882178,2024
DEU,dusseldorf,2024-10-05 04:01:00.000,4.9,2.0,0.3,2.0,1.0,2024-09-28 04:01:30.000,8.915754415614881,8.588361466781672,0.327392948833209,2024
USA,colorado-springs,2025-01-07 12:46:30.000,0.7,21.0,3.3,1.0,0.0,2024-12-31 12:01:30.001,11.47262653148594,9.406013053346577,2.066613478139365,2025
CHE,lausanne,2024-10-26 00:16:30.000,0.0,3.0,0.0,0.0,2.0,2024-10-19 00:01:30.000,14.394427340471472,13.836071933204298,0.5583554072671735,2024
IRL,dublin,2025-01-03 18:01:30.000,86.4,42.0,11.2,35.0,28.0,2024-12-27 18:01:30.000,18.419667601877524,19.89417093412747,-1.4745033322499452,2025
BEL,antwerp,2024-10-04 15:01:30.000,621.1,69.0,122.8,135.0,100.0,2024-09-27 15:31:30.000,18.42730817392556,17.12875251188703,1.298555662038524,2024
ITA,verona,2024-11-05 14:46:30.000,24.2,23.0,3.9,9.0,27.0,2024-10-29 14:46:30.000,12.242733153553706,12.056287243201387,0.186445910352317,2024
DEU,bremen,2024-10-28 00:01:30.000,4.6,0.0,1.6,3.0,0.0,2024-10-21 00:01:30.000,7.843613963583321,7.754513770644992,0.0891001929383286,2024
QAT,doha,2024-11-05 12:46:00.000,104.0,21.0,11.8,35.0,20.0,2024-10-29 12:01:00.000,12.569156945908407,12.12580791795942,0.4433490279489884,2024
USA,knoxville,2025-01-01 10:01:00.001,0.0,0.0,0.0,0.0,0.0,2024-12-25 10:01:30.000,7.50712124520243,7.648465663224265,-0.141344418021835,2025
POL,bielsko-biala,2024-10-05 05:01:30.000,3.7,3.0,0.2,1.0,2.0,2024-09-28 05:31:30.001,9.56958883678883,9.410109739422513,0.1594790973663169,2024
GBR,manchester,2025-01-02 07:46:30.000,19.3,13.0,1.4,7.0,1.0,2024-12-26 07:46:30.000,12.424323506275549,14.93583173451227,-2.511508228236723,2025
ITA,taranto,2024-11-02 10:31:00.001,33.8,30.0,6.2,12.0,35.0,2024-10-26 10:31:30.001,14.914040570154048,14.626336951956764,0.2877036181972823,2024
CHE,lausanne,2024-12-28 15:31:30.000,5.4,15.0,0.6,2.0,30.0,2024-12-21 15:01:30.000,12.64916807658324,13.389348516581572,-0.7401804399983334,2024
ESP,valladolid,2024-10-09 05:46:00.000,33.0,14.0,5.7,9.0,14.0,2024-10-02 05:46:00.000,14.35769644591115,13.644779781506385,0.7129166644047675,2024
ITA,brescia,2024-12-15 14:46:00.001,18.6,12.0,1.5,4.0,10.0,2024-12-08 14:46:30.001,9.85935741091876,9.528668190076596,0.3306892208421654,2024
USA,virginia-beach,2024-10-11 14:46:00.000,47.9,14.0,17.0,15.0,12.0,2024-10-04 14:01:00.001,11.304305623448682,11.022433234283891,0.2818723891647892,2024
USA,el-paso,2024-12-17 14:46:30.000,3.3,7.0,0.3,1.0,6.0,2024-12-10 14:46:00.000,11.467841457071277,11.634230785038586,-0.1663893279673107,2024
ESP,a-coruna,2024-10-15 12:31:00.000,16.6,24.0,2.6,6.0,27.0,2024-10-08 12:31:00.000,17.56262213742629,16.578271040008044,0.9843510974182444,2024
FRA,rennes,2024-11-02 02:01:30.001,0.0,0.0,0.0,0.0,0.0,2024-10-26 02:01:30.000,12.366713428635132,12.180958231747889,0.1857551968872446,2024
USA,dayton,2024-12-14 17:31:30.000,9.9,14.0,1.5,4.0,11.0,2024-12-07 17:16:30.001,10.73889050332789,10.281962819608506,0.4569276837193836,2024
USA,las-vegas,2024-12-02 20:31:00.000,117.2,20.0,22.5,41.0,22.0,2024-11-25 20:46:00.000,13.451794880433953,12.749103341312711,0.702691539121238,2024
FRA,dijon,2024-10-18 08:01:13.826,13.2,23.0,1.1,4.0,19.0,2024-10-11 08:01:00.000,13.048209839461194,12.41913845448992,0.6290713849712741,2024
ITA,messina,2024-10-25 11:31:30.001,63.3,54.0,8.5,16.0,56.0,2024-10-18 11:31:30.000,21.714211752926712,20.14894443159725,1.5652673213294577,2024
AUT,vienna,2024-12-15 18:01:00.000,20.1,20.0,2.0,6.0,20.0,2024-12-08 18:01:00.000,17.29934726318755,16.581682670280284,0.7176645929072656,2024
CAN,kitchener-waterloo,2024-12-25 09:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-12-18 09:01:30.000,11.81884045327816,11.904590651170713,-0.0857501978925494,2024
SVN,ljubljana,2024-10-11 07:01:01.642,7.9,24.0,0.7,3.0,26.0,2024-10-04 07:01:00.000,12.649499547723265,12.270163911219248,0.379335636504015,2024
ARE,dubai,2024-12-01 21:01:30.000,772.4,21.0,64.5,151.0,9.0,2024-11-24 21:01:30.000,10.985678210568906,9.84364310410536,1.1420351064635454,2024
ESP,san-sebastian,2024-11-05 05:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-10-29 05:01:30.001,8.294754226215549,8.613667377814272,-0.3189131515987231,2024
ESP,vitoria-gasteiz,2024-12-10 05:46:30.000,0.0,1.0,0.0,0.0,2.0,2024-12-03 05:46:30.000,11.581041531082096,11.52521100473554,0.0558305263465559,2024
GBR,hull,2024-12-29 08:46:30.000,0.0,2.0,0.0,0.0,4.0,2024-12-22 08:46:30.000,12.514735572884582,12.418658600108191,0.096076972776391,2024
USA,richmond,2024-10-21 05:01:30.000,2.8,0.0,0.2,1.0,0.0,2024-10-14 05:01:30.000,7.994447793399776,8.026014861889259,-0.0315670684894824,2024
TUR,ankara,2024-12-16 04:46:00.000,696.5,33.0,119.4,175.0,31.0,2024-12-09 04:46:00.000,15.794576366836948,14.16923514344158,1.6253412233953686,2024
ESP,pamplona,2024-12-23 09:46:00.000,36.4,25.0,4.9,13.0,20.0,2024-12-16 09:01:00.000,15.761388050888051,14.349663677979358,1.4117243729086937,2024
ITA,palermo,2024-10-23 14:46:00.000,122.1,54.0,20.3,33.0,55.0,2024-10-16 14:46:30.000,20.74431977587516,20.227557077154025,0.5167626987211378,2024
GBR,bristol,2024-12-08 04:01:30.001,2.4,0.0,0.3,1.0,1.0,2024-12-01 04:01:30.000,14.555428211642884,13.985620243777673,0.569807967865211,2024
CHE,basel,2024-10-20 19:01:30.000,6.3,6.0,0.1,1.0,4.0,2024-10-13 19:01:30.000,11.702875121667947,11.539804524859488,0.1630705968084598,2024
GRC,thessaloniki,2024-12-11 22:01:30.000,4.6,0.0,2.6,3.0,2.0,2024-12-04 22:01:30.000,15.56480140996292,14.971296337574158,0.5935050723887638,2024
BEL,charleroi,2024-10-14 14:01:30.000,163.7,34.0,21.9,45.0,35.0,2024-10-07 14:46:30.000,11.954947731917091,10.788398653402496,1.1665490785145938,2024
USA,san-antonio,2024-11-11 13:45:51.183,174.9,14.0,49.4,57.0,39.0,2024-11-04 13:45:59.115,10.78527329105777,9.28684652778722,1.498426763270551,2024
NLD,groningen,2025-01-09 18:01:30.000,0.0,17.0,0.0,0.0,13.0,2025-01-02 18:01:30.000,12.653100760495333,12.652501473522385,0.0005992869729478,2025
USA,hartford,2024-10-05 04:01:30.000,2.3,2.0,0.4,1.0,1.0,2024-09-28 04:01:30.000,8.604624582643192,8.466627152318436,0.1379974303247557,2024
GRC,athens,2024-12-13 13:45:54.328,1695.3,88.0,232.0,392.0,69.0,2024-12-06 13:45:55.441,27.28952000296249,22.44446673516521,4.845053267797283,2024
ESP,vigo,2025-01-05 09:01:30.000,3.8,0.0,0.1,1.0,0.0,2024-12-29 09:01:30.000,12.116265133021033,12.231600527395544,-0.1153353943745116,2025
SAU,medina,2024-12-26 05:01:30.000,132.0,11.0,18.1,43.0,6.0,2024-12-19 05:01:30.001,12.511815707477034,11.801783168016543,0.7100325394604887,2024
LVA,riga,2024-10-13 14:46:30.000,21.8,12.0,2.7,8.0,15.0,2024-10-06 14:46:30.000,13.098625323863711,12.670745409450578,0.4278799144131326,2024
GBR,southampton,2025-01-10 06:46:30.000,11.3,7.0,5.3,5.0,4.0,2025-01-03 06:46:30.000,10.119442732461632,9.743886209858918,0.3755565226027144,2025
FIN,tampere,2024-12-17 17:01:30.000,2.6,26.0,0.5,1.0,16.0,2024-12-10 17:01:30.000,13.550841647400702,12.124329699550998,1.426511947849704,2024
HKG,hong-kong,2024-12-07 04:16:10.778,531.0,43.0,76.5,170.0,46.0,2024-11-30 04:16:12.488,19.3930872813165,19.70370546277849,-0.3106181814619937,2024
FRA,tours,2024-10-23 15:45:40.344,178.1,42.0,27.3,49.0,42.0,2024-10-16 15:45:37.540,15.86725471275116,14.665116900209403,1.202137812541757,2024
DEU,stuttgart,2024-11-22 15:45:37.085,197.2,48.0,30.6,54.0,43.0,2024-11-15 15:45:13.661,19.97648264232467,17.769113590200224,2.207369052124445,2024
POL,bielsko-biala,2024-11-07 05:31:30.000,19.2,11.0,4.9,7.0,24.0,2024-10-31 05:46:30.000,10.703049039300264,10.49553181466488,0.2075172246353851,2024
USA,greenville,2024-10-28 14:01:00.000,8.0,17.0,4.9,5.0,16.0,2024-10-21 14:01:17.674,10.847856253081387,10.334494578779315,0.5133616743020699,2024
DEU,wuppertal,2024-11-26 02:46:30.000,0.0,3.0,0.0,0.0,7.0,2024-11-19 02:16:30.000,7.27117827515095,6.995133245946991,0.2760450292039591,2024
PRT,braga,2024-11-10 16:01:30.000,21.2,18.0,4.8,9.0,15.0,2024-11-03 16:01:30.000,12.682628534926868,11.994763511084676,0.6878650238421908,2024
ESP,bilbao,2024-10-15 06:01:00.000,55.0,24.0,18.8,19.0,28.0,2024-10-08 06:16:00.001,12.822241765945533,11.820034861567647,1.002206904377882,2024
ITA,bologna,2024-11-26 23:01:30.000,5.1,9.0,1.6,1.0,6.0,2024-11-19 23:01:30.000,13.075049191241996,12.05765279036031,1.017396400881685,2024
NLD,groningen,2024-12-20 14:01:00.000,27.7,29.0,3.0,7.0,28.0,2024-12-13 14:01:30.000,13.471085376146776,13.301548154357858,0.1695372217889179,2024
FRA,brest,2025-01-06 23:01:30.001,0.0,2.0,0.0,0.0,0.0,2024-12-30 23:01:30.001,15.096489387846091,14.699771654230844,0.3967177336152492,2025
GBR,bournemouth,2024-12-20 08:31:03.034,146.2,41.0,20.6,38.0,52.0,2024-12-13 08:30:50.392,18.52256970808956,17.344430490740933,1.178139217348626,2024
FIN,helsinki,2024-10-25 23:01:30.000,7.6,1.0,0.4,2.0,1.0,2024-10-18 23:01:30.001,13.033745779174106,12.783734870138376,0.2500109090357298,2024
DNK,odense,2024-12-26 03:01:30.001,0.0,0.0,0.0,0.0,0.0,2024-12-19 03:01:30.000,12.857560432060772,12.84201269636478,0.0155477356959909,2024
USA,honolulu,2025-01-05 00:01:30.000,39.5,19.0,6.8,15.0,19.0,2024-12-29 00:01:30.000,14.373710626803572,14.659886345990913,-0.2861757191873391,2025
DEU,bremen,2024-10-20 04:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-10-13 04:01:30.000,9.049056178278564,9.013972223932896,0.0350839543456693,2024
CAN,toronto,2024-11-23 22:31:00.000,1214.7,47.0,316.7,331.0,43.0,2024-11-16 22:46:00.000,17.266859654441646,15.072187660451869,2.194671993989779,2024
USA,new-york,2024-11-03 23:00:15.004,2377.9,40.0,458.2,569.0,39.0,2024-10-27 23:00:45.770,19.73693874668815,17.74491678196587,1.99202196472228,2024
USA,san-francisco,2024-10-27 13:01:30.001,4.0,0.0,0.2,1.0,0.0,2024-10-20 13:01:30.001,9.23547515998133,9.1139353954022,0.1215397645791291,2024
ARE,abu-dhabi,2024-12-07 06:46:30.000,100.4,11.0,13.0,28.0,12.0,2024-11-30 06:46:30.000,9.557697265253038,9.599212231769435,-0.0415149665163969,2024
TUR,antalya,2024-11-20 08:01:30.001,77.8,19.0,9.4,25.0,20.0,2024-11-13 08:01:00.000,17.587926781854257,16.897804823387116,0.6901219584671416,2024
POL,krakow,2024-10-13 17:01:30.000,35.5,37.0,17.6,13.0,24.0,2024-10-06 17:01:30.000,17.914778414714164,15.893899002078246,2.0208794126359173,2024
ITA,verona,2024-10-13 09:31:30.000,22.8,18.0,9.3,5.0,16.0,2024-10-06 09:46:30.000,11.313263713945169,10.759466246404497,0.553797467540674,2024
SGP,singapore,2024-11-11 15:01:30.000,92.9,15.0,9.0,29.0,15.0,2024-11-04 15:01:30.000,13.671432375706331,13.90932403786171,-0.2378916621553788,2024
FRA,tours,2024-10-04 23:01:30.000,0.0,2.0,0.0,0.0,2.0,2024-09-27 23:01:30.000,12.679855316732915,12.30443301759533,0.3754222991375879,2024
DEU,kassel,2024-12-09 23:01:30.000,0.0,2.0,0.0,0.0,2.0,2024-12-02 23:01:30.000,13.294743782774209,12.751366468620988,0.5433773141532203,2024
BEL,bruges,2024-12-10 20:01:30.000,0.0,10.0,0.0,0.0,5.0,2024-12-03 20:01:30.000,10.6783144621525,10.044360529975764,0.6339539321767358,2024
ESP,seville,2024-10-18 17:46:00.000,42.1,28.0,10.0,16.0,22.0,2024-10-11 17:46:00.000,16.983021931567436,15.87255986821993,1.110462063347505,2024
ITA,livorno,2024-10-01 17:01:00.001,84.5,58.0,9.7,14.0,37.0,2024-09-24 17:01:00.000,20.41864492046406,16.762954307128112,3.655690613335949,2024
USA,seattle,2024-11-11 22:46:07.026,181.4,32.0,70.3,63.0,29.0,2024-11-04 22:46:00.000,14.254787940809656,12.909952735211602,1.344835205598054,2024
NLD,groningen,2024-10-12 12:31:30.000,12.5,22.0,1.3,4.0,21.0,2024-10-05 12:31:30.000,12.90779508868553,13.029030893724071,-0.1212358050385429,2024
AUS,sydney,2024-12-23 09:46:30.000,141.8,17.0,18.8,40.0,15.0,2024-12-16 09:01:30.000,16.56124109944899,15.230916022843214,1.3303250766057744,2024
FRA,paris,2024-10-02 21:01:30.000,344.5,13.0,44.7,92.0,16.0,2024-09-25 21:01:30.000,17.027498789053602,15.704617445465075,1.3228813435885272,2024
FIN,helsinki,2025-01-12 04:01:30.001,0.0,0.0,0.0,0.0,0.0,2025-01-05 04:01:30.001,11.943243133531707,11.289108657823483,0.6541344757082239,2025
USA,san-diego,2024-12-24 21:01:00.000,164.6,23.0,30.9,59.0,25.0,2024-12-17 21:31:00.000,11.567447892877237,11.198162097992256,0.3692857948849806,2024
USA,orlando,2024-12-13 15:01:00.000,76.8,21.0,14.0,29.0,21.0,2024-12-06 15:01:00.000,11.807862707396096,11.118715761822882,0.6891469455732135,2024
ITA,parma,2024-12-15 14:01:30.000,0.0,5.0,0.0,0.0,5.0,2024-12-08 14:31:30.001,10.537074397758804,10.369793463057151,0.1672809347016528,2024
ESP,seville,2024-11-02 13:01:00.000,126.1,26.0,11.6,38.0,16.0,2024-10-26 13:01:00.000,16.991081009832595,15.602135931510796,1.3889450783217985,2024
ITA,taranto,2024-10-14 18:01:30.000,2.3,27.0,0.2,1.0,25.0,2024-10-07 18:01:30.000,16.596329473838612,16.273046590956653,0.3232828828819585,2024
ESP,valladolid,2024-10-07 21:01:30.001,0.0,1.0,0.0,0.0,3.0,2024-09-30 21:01:30.000,13.19906723125852,12.94704773895146,0.252019492307058,2024
IRL,dublin,2024-10-10 09:01:30.000,414.5,62.0,68.3,107.0,55.0,2024-10-03 09:01:30.000,19.950714230981955,17.60108114560675,2.3496330853752063,2024
CHE,lausanne,2024-10-09 09:46:30.000,36.1,28.0,3.5,10.0,28.0,2024-10-02 09:46:30.000,14.83676398730196,14.122817190789416,0.7139467965125448,2024
AUS,sydney,2024-10-10 20:01:30.001,156.4,23.0,45.0,49.0,22.0,2024-10-03 20:46:30.001,15.491868300976291,14.782623200885588,0.7092451000907047,2024
ZAF,durban,2024-10-11 12:46:30.000,417.2,31.0,73.2,123.0,33.0,2024-10-04 12:46:30.001,15.616468599396656,14.799344718736094,0.8171238806605619,2024
FRA,rennes,2024-10-10 07:01:06.172,313.9,77.0,79.4,83.0,72.0,2024-10-03 07:01:02.030,19.416037534091444,16.124370128103987,3.2916674059874573,2024
USA,cincinnati,2024-11-14 20:16:30.000,295.4,28.0,78.5,84.0,29.0,2024-11-07 20:46:00.000,12.467411602846491,11.555096961706012,0.9123146411404796,2024
ITA,taranto,2024-12-08 06:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-12-01 06:01:30.000,9.9543492922527,10.06235149044825,-0.1080021981955496,2024
CAN,hamilton,2024-11-11 14:01:30.000,40.4,18.0,3.1,12.0,38.0,2024-11-04 14:01:30.000,12.291095041605578,12.104397278549245,0.1866977630563351,2024
BRA,fortaleza,2024-12-13 23:00:52.518,92.3,29.0,11.3,31.0,28.0,2024-12-06 23:00:20.529,22.27351648539789,21.75627042970423,0.5172460556936649,2024
QAT,doha,2024-11-28 06:01:30.000,50.0,19.0,5.9,25.0,19.0,2024-11-21 06:01:30.000,12.47711200542129,12.089463087532348,0.3876489178889422,2024
ITA,catania,2024-10-23 21:01:30.001,0.8,1.0,0.1,1.0,1.0,2024-10-16 21:01:30.000,13.56386444325892,13.366995723538036,0.196868719720884,2024
USA,dallas-fort-worth,2024-12-01 22:01:00.568,245.7,12.0,99.6,103.0,13.0,2024-11-24 22:00:49.186,10.202927266974402,9.855874570284865,0.3470526966895377,2024
FRA,saint-etienne,2024-10-19 00:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-10-12 00:01:30.000,12.000288717115572,11.696963901289276,0.3033248158262971,2024
DEU,bonn,2024-10-28 15:45:43.728,153.4,61.0,31.8,32.0,39.0,2024-10-21 15:00:37.256,17.783559352940358,15.468162431192678,2.3153969217476806,2024
DEU,wiesbaden,2024-12-16 09:01:11.008,15.1,32.0,1.9,6.0,30.0,2024-12-09 09:01:01.407,15.214413624128769,13.848980867353347,1.3654327567754194,2024
USA,fresno,2024-10-01 13:46:30.000,22.3,12.0,9.0,3.0,4.0,2024-09-24 13:46:30.000,10.025319250455553,9.345368575348427,0.6799506751071256,2024
SAU,medina,2024-12-05 23:01:30.000,18.3,3.0,2.1,8.0,4.0,2024-11-28 23:01:30.000,11.250194900290143,12.042003097809683,-0.7918081975195381,2024
USA,kansas-city,2024-12-05 06:01:30.000,9.0,0.0,1.4,2.0,0.0,2024-11-28 06:01:30.000,7.753285437148179,7.8535058831004,-0.1002204459522211,2024
USA,portland,2024-11-30 04:01:30.001,0.0,7.0,0.0,0.0,9.0,2024-11-23 04:01:30.000,10.161939720877164,10.411068556803336,-0.2491288359261716,2024
USA,washington,2024-12-16 10:46:30.000,71.0,4.0,30.8,18.0,0.0,2024-12-09 10:01:30.000,9.333979271627657,8.722374484128611,0.6116047874990436,2024
GRC,athens,2024-10-27 20:31:00.001,40.0,7.0,3.3,11.0,10.0,2024-10-20 20:16:30.000,15.549748825940398,15.207860765426949,0.3418880605134493,2024
ESP,bilbao,2024-11-03 00:01:30.001,0.0,0.0,0.0,0.0,0.0,2024-10-27 00:01:30.001,11.119345997651482,11.307709769024918,-0.1883637713734351,2024
POL,gdansk-gdynia-sopot,2024-10-16 15:01:00.000,512.0,64.0,69.4,91.0,64.0,2024-10-09 15:01:00.001,20.223094208029583,18.19579387331482,2.0273003347147664,2024
ROU,bucharest,2024-11-29 18:01:30.000,407.0,66.0,55.7,105.0,37.0,2024-11-22 18:01:30.000,26.43882910061691,20.68007238924026,5.758756711376652,2024
USA,honolulu,2025-01-11 03:01:30.000,412.2,81.0,87.4,97.0,41.0,2025-01-04 03:01:30.000,22.05492896165704,18.32512843528598,3.7298005263710543,2025
ISL,reykjavik,2024-12-22 09:31:30.001,4.3,10.0,0.5,1.0,10.0,2024-12-15 09:46:30.000,12.857735812942346,11.782188003394335,1.075547809548011,2024
DEU,munster,2024-11-25 00:01:30.000,0.0,0.0,0.0,0.0,3.0,2024-11-18 00:46:30.000,8.050267515731692,8.145586251342596,-0.0953187356109044,2024
IRL,limerick,2024-10-21 20:01:30.001,0.0,19.0,0.0,0.0,18.0,2024-10-14 20:01:30.000,15.38871760509706,14.461607480700671,0.9271101243963892,2024
GBR,brighton-and-hove,2024-10-13 10:46:00.002,22.8,29.0,4.7,8.0,32.0,2024-10-06 10:46:00.000,16.944529856185934,16.622715731176857,0.3218141250090767,2024
HUN,budapest,2024-11-07 01:01:30.000,1.6,5.0,0.1,1.0,3.0,2024-10-31 01:16:00.001,9.51300744467954,8.99331604798679,0.5196913966927514,2024
TWN,tainan,2024-10-15 21:01:30.000,2.7,0.0,0.2,1.0,0.0,2024-10-08 21:01:30.000,12.248320308983573,11.442281187206769,0.8060391217768039,2024
USA,riverside,2024-10-03 04:01:30.000,11.5,8.0,2.9,4.0,8.0,2024-09-26 04:01:30.000,9.273125680086777,9.276014932769476,-0.0028892526826993,2024
ZAF,cape-town,2024-11-22 01:01:30.001,7.9,0.0,0.9,2.0,0.0,2024-11-15 01:01:30.000,12.17388500074726,12.236800724884198,-0.0629157241369373,2024
NZL,wellington,2024-11-05 07:01:30.000,1.0,14.0,0.2,1.0,15.0,2024-10-29 07:01:30.000,15.875977909182454,15.416535056536553,0.4594428526459033,2024
FRA,avignon,2024-11-14 04:16:30.000,0.0,2.0,0.0,0.0,0.0,2024-11-07 04:01:00.001,9.079341479629498,8.592027099559216,0.4873143800702824,2024
SGP,singapore,2024-12-02 22:46:30.000,73.6,13.0,12.5,27.0,13.0,2024-11-25 22:46:30.000,12.750213341703764,13.856839822349574,-1.1066264806458097,2024
QAT,doha,2024-10-21 10:16:00.000,293.5,24.0,32.3,99.0,27.0,2024-10-14 10:46:00.000,12.882677386072505,12.318291201344762,0.5643861847277414,2024
DEU,munich,2024-12-11 01:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-12-04 01:01:30.000,12.548635869175076,12.227460576316387,0.3211752928586868,2024
ESP,santander,2024-10-29 00:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-10-22 00:01:30.001,13.537348655264758,13.553944077888964,-0.0165954226242064,2024
SVN,ljubljana,2024-11-08 03:01:30.000,0.0,2.0,0.0,0.0,2.0,2024-11-01 03:46:30.000,8.365106123085983,8.0847656954404,0.2803404276455836,2024
CAN,montreal,2024-11-18 05:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-11-11 05:01:30.001,11.636266672995522,11.641886753279572,-0.00562008028405,2024
JPN,kobe,2024-12-24 01:45:49.503,186.9,44.0,55.4,40.0,46.0,2024-12-17 01:16:00.001,18.529602392674505,17.705312275767643,0.8242901169068624,2024
TWN,taipei,2024-11-27 12:01:00.000,105.7,36.0,26.0,41.0,36.0,2024-11-20 12:01:00.001,23.32950669161564,21.40255196161671,1.9269547299989287,2024
USA,pittsburgh,2025-01-09 02:01:30.000,7.0,6.0,0.4,3.0,9.0,2025-01-02 02:01:30.000,11.37569667247405,11.46342983091102,-0.087733158436972,2025
POL,krakow,2024-11-20 13:46:30.000,243.2,53.0,30.1,71.0,57.0,2024-11-13 13:46:30.000,20.559691768155204,19.98147102242264,0.5782207457325619,2024
IRL,cork,2025-01-02 18:01:30.000,33.4,32.0,5.0,11.0,12.0,2024-12-26 18:01:30.000,15.063457357801614,17.656850236092406,-2.5933928782907927,2025
ITA,palermo,2024-12-30 15:46:00.000,195.6,57.0,30.2,50.0,84.0,2024-12-23 15:46:00.000,21.17488535111157,19.958282856646253,1.216602494465313,2024
USA,worcester,2024-11-11 04:01:30.000,4.9,1.0,0.2,1.0,0.0,2024-11-04 04:01:00.000,8.443710006904524,8.37335828319818,0.0703517237063451,2024
NLD,den-bosch,2024-12-30 05:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-12-23 05:01:30.000,6.339286730149423,6.584932598374161,-0.245645868224738,2024
ESP,vitoria-gasteiz,2024-10-24 02:01:30.001,10.3,23.0,0.6,3.0,0.0,2024-10-17 02:01:30.001,10.194813268886737,8.478790349955625,1.7160229189311114,2024
PRT,coimbra,2024-10-26 14:16:30.000,2.5,12.0,0.2,1.0,12.0,2024-10-19 14:46:30.000,12.671596236543692,12.452587510150634,0.2190087263930582,2024
JPN,sapporo,2025-01-05 06:16:11.527,193.5,46.0,27.3,61.0,49.0,2024-12-29 06:01:17.541,24.922459736099512,22.867684058841306,2.054775677258206,2025
SGP,singapore,2024-11-20 01:01:00.000,721.0,61.0,222.3,240.0,62.0,2024-11-13 01:01:00.000,19.96806900510258,19.08026565324334,0.8878033518592403,2024
USA,san-antonio,2024-10-17 21:45:13.856,953.0,43.0,290.6,279.0,43.0,2024-10-10 21:45:31.516,13.855267276555647,12.743363064666845,1.1119042118888045,2024
NLD,rotterdam,2024-11-04 13:46:30.000,89.4,23.0,13.0,28.0,22.0,2024-10-28 13:31:30.000,12.03803485517393,11.780494278697445,0.2575405764764866,2024
